millis,stamp,datetime,temp
8700999,1497833921,42905.04028,15.3
8701999,1497833922,42905.04028,15.3
8702999,1497833923,42905.04028,15.3
8703998,1497833924,42905.04028,15.3
8704999,1497833925,42905.04028,15.3
8705998,1497833926,42905.04028,15.3
8707000,1497833927,42905.04028,15.3
8707999,1497833928,42905.04028,15.3
8709000,1497833929,42905.04028,15.3
8709999,1497833930,42905.04028,15.3
8711000,1497833931,42905.04028,15.3
8712000,1497833932,42905.04028,15.3
8712999,1497833933,42905.04028,15.4
8713999,1497833934,42905.04028,15.4
8714999,1497833935,42905.04028,15.4
8715999,1497833936,42905.04028,15.4
8716999,1497833937,42905.04028,15.3
8717999,1497833938,42905.04028,15.3
8719000,1497833939,42905.04028,15.3
8720000,1497833940,42905.04097,15.3
8720999,1497833941,42905.04097,15.3
8721998,1497833942,42905.04097,15.3
8722999,1497833943,42905.04097,15.3
8723998,1497833944,42905.04097,15.3
8724999,1497833945,42905.04097,15.3
8725998,1497833946,42905.04097,15.3
8727000,1497833947,42905.04097,15.3
8727999,1497833948,42905.04097,15.3
8728998,1497833949,42905.04097,15.4
8729999,1497833950,42905.04097,15.4
8730998,1497833951,42905.04097,15.3
8731999,1497833952,42905.04097,15.3
8732998,1497833953,42905.04097,15.4
8733999,1497833954,42905.04097,15.4
8734999,1497833955,42905.04097,15.4
8735998,1497833956,42905.04097,15.4
8736999,1497833957,42905.04097,15.3
8737999,1497833958,42905.04097,15.3
8739000,1497833959,42905.04097,15.3
8739999,1497833960,42905.04097,15.3
8740999,1497833961,42905.04097,15.3
8741999,1497833962,42905.04097,15.4
8742999,1497833963,42905.04097,15.4
8743999,1497833964,42905.04097,15.4
8744998,1497833965,42905.04097,15.4
8745999,1497833966,42905.04097,15.4
8746999,1497833967,42905.04097,15.3
8747999,1497833968,42905.04097,15.3
8748998,1497833969,42905.04097,15.4
8749999,1497833970,42905.04097,15.4
8750999,1497833971,42905.04097,15.3
8751998,1497833972,42905.04097,15.3
8752999,1497833973,42905.04097,15.4
8753999,1497833974,42905.04097,15.4
8754999,1497833975,42905.04097,15.4
8755999,1497833976,42905.04097,15.3
8756999,1497833977,42905.04097,15.3
8757998,1497833978,42905.04097,15.4
8758999,1497833979,42905.04097,15.4
8759999,1497833980,42905.04097,15.3
8760998,1497833981,42905.04097,15.3
8762000,1497833982,42905.04097,15.3
8762998,1497833983,42905.04097,15.4
8763999,1497833984,42905.04097,15.4
8764999,1497833985,42905.04097,15.3
8765999,1497833986,42905.04097,15.3
8767000,1497833987,42905.04097,15.3
8767998,1497833988,42905.04097,15.3
8769000,1497833989,42905.04097,15.3
8769999,1497833990,42905.04097,15.3
8771000,1497833991,42905.04097,15.3
8771998,1497833992,42905.04097,15.3
8772999,1497833993,42905.04097,15.3
8773998,1497833994,42905.04097,15.3
8775000,1497833995,42905.04097,15.3
8775999,1497833996,42905.04097,15.3
8776998,1497833997,42905.04097,15.3
8777999,1497833998,42905.04097,15.3
8778998,1497833999,42905.04097,15.3
8779999,1497834000,42905.04167,15.3
8780998,1497834001,42905.04167,15.3
